[0] 1:06	Heat. Heat.
[4204] 3:39:45	with astrology.
[4205] 3:39:48	just
[4206] 3:39:49	you're just
[4207] 3:39:51	going to see what's going to happen to
[4208] 3:39:53	them fatalistically.
[4209] 3:39:56	Okay.
[4210] 3:39:58	So, it's it's like that you can't change
[4211] 3:40:01	um the outcomes because it's already
[4212] 3:40:04	there in the stars. Okay.
[4213] 3:40:08	So, it's not like you can change the
[4214] 3:40:11	future if you know it here. It just is
[4215] 3:40:14	going to happen.
[4216] 3:40:15	So there's there's this sort of
[4217] 3:40:17	flip-flop in not just Judaism but in all
[4218] 3:40:19	cultures you know the and and this
[4219] 3:40:22	happens even in say Christian culture
[4220] 3:40:26	like uh one of the criticisms of Philip
[4221] 3:40:28	Meenan the the the Protestant reformer
[4222] 3:40:31	was he was really into astrology.
[4223] 3:40:35	He was incredibly into astrology.
[4224] 3:40:39	>> Yeah he really was. You know, even
[4225] 3:40:42	Luther sort of took him out to the
[4226] 3:40:43	woodshed once and sort of knuckled him
[4227] 3:40:46	on the ears and basically said, "What
[4228] 3:40:47	are you doing with this fascination of
[4229] 3:40:50	astrology?" But he couldn't shake him of
[4230] 3:40:52	it.
[4231] 3:40:54	Um, and that's because there were times
[4232] 3:40:57	in human history and Christian history
[4233] 3:41:00	where astrology was not viewed as
[4234] 3:41:04	a a
[4235] 3:41:07	um divination process but as a science.
[4236] 3:41:11	Now
[4237] 3:41:14	um it was even studied in the major
[4238] 3:41:17	universities as a science
[4239] 3:41:20	and we're not talking about here
[4240] 3:41:22	astronomy.
[4241] 3:41:25	We're still talking astrology.
[4242] 3:41:28	Okay.
[4243] 3:41:31	Uh it was part of the trivium and the
[4244] 3:41:33	quadrivvium.
[4245] 3:41:36	Okay. It was considered one of the
[4246] 3:41:39	sciences of the trivium and quadriium
[4247] 3:41:43	which were the um the medieval standard
[4248] 3:41:48	um um disciplines of study.
[4249] 3:41:55	So,
[4250] 3:41:57	so d through much of the history of
[4251] 3:42:00	western Europe through Judaism
[4252] 3:42:03	um through the east it has held both the
[4253] 3:42:08	idea of being divinational
[4254] 3:42:11	and scientific
[4255] 3:42:14	now
[4256] 3:42:17	so um and and these were major
[4257] 3:42:20	universities like the University of
[4258] 3:42:21	Paris okay so so this is not these
[4259] 3:42:24	weren't small schools. These were old
[4260] 3:42:29	ancient
[4261] 3:42:30	um institutions of learning like Oxford.
[4262] 3:42:34	Oxford had this as a as a um as a
[4263] 3:42:38	faculty.
[4264] 3:42:40	You could go to Oxford and you could
[4265] 3:42:41	learn astrology.
[4266] 3:42:44	You could go to the University of Bologn
[4267] 3:42:47	in 1500 and learn astrology.
[4268] 3:42:51	You could go to the University of Paris
[4269] 3:42:52	and learn astrology.
[4270] 3:42:56	Um
[4271] 3:42:59	so
[4272] 3:43:01	it was really came with
[4273] 3:43:05	say Galileo and Newton
[4274] 3:43:08	when uh and Capernicus
[4275] 3:43:11	when astrology started to divide
[4276] 3:43:15	into astrology and astronomy
[4277] 3:43:19	that's when
[4278] 3:43:21	sort of the line started become clear
[4279] 3:43:24	that astronomy became its own thing, its
[4280] 3:43:27	own science
[4281] 3:43:29	and astrology became deonation.
[4282] 3:43:33	That's when sort of the categories
[4283] 3:43:35	clarified. Until then it was really
[4284] 3:43:37	mixed up.
[4285] 3:43:40	You had people on both sides. people who
[4286] 3:43:43	were doing a like like Tom,
[4287] 3:43:46	the astronomer to you know he was an
[4288] 3:43:49	astrologer technically
[4289] 3:43:52	but his observations were more like
[4290] 3:43:54	astronomy.
[4291] 3:43:58	Um very very careful observations
[4292] 3:44:02	of things like eclipses
[4293] 3:44:05	of of all that sort of thing. And
[4294] 3:44:09	you know it was it's really hard to say
[4295] 3:44:12	was to an astrologer or an astronomer.
[4296] 3:44:17	It's
[4297] 3:44:19	very difficult to to basically say which
[4298] 3:44:22	one is it.
[4299] 3:44:24	Now today
[4300] 3:44:27	uh astrology is definitely divination
[4301] 3:44:31	uh because it really doesn't actually do
[4302] 3:44:33	any observations of the stars.
[4303] 3:44:36	Back in the middle ages it did.
[4304] 3:44:40	Okay.
[4305] 3:44:41	So
[4306] 3:44:45	>> I will answer that question in a moment.
[4307] 3:44:46	I see it. Okay. So, um, you look up a a
[4308] 3:44:51	a um a a astrological reading today,
[4309] 3:44:55	it's divination
[4310] 3:44:58	because there is no actual
[4311] 3:45:01	basically stellar work involved. It's
[4312] 3:45:04	it's basically well, you're in this sign
[4313] 3:45:07	and therefore you have this reading
[4314] 3:45:09	based upon the spirits.
[4315] 3:45:11	That's divination.
[4316] 3:45:13	Okay.
[4317] 3:45:15	Um,
[4318] 3:45:17	so there's there that that that
[4319] 3:45:19	separation between science and
[4320] 3:45:22	divination doesn't exist anymore. Okay.
[4321] 3:45:27	So,
[4322] 3:45:29	um,
[4323] 3:45:33	so, um, yeah, it's it's pretty it's
[4324] 3:45:36	pretty interesting to to to see the
[4325] 3:45:38	history of this because it sort of
[4326] 3:45:40	flip-flops. It really does flip-flop
[4327] 3:45:43	between divination and a science. Again,
[4328] 3:45:46	I use that term really loosely, but a
[4329] 3:45:50	lot of those uh old astronomers like
[4330] 3:45:52	tool, it was really much more of a
[4331] 3:45:55	science. Um, so
[4332] 3:45:59	Smiley Bon Bon says modern astrology has
[4333] 3:46:02	a lot of theoretical points. Yeah. Well,
[4334] 3:46:06	it has a lot in a a lot of modern
[4335] 3:46:08	astrology too has a lot of Hinduism in
[4336] 3:46:10	it as well.
[4337] 3:46:14	So again, it's one of those things where
[4338] 3:46:18	um the the lines have become clearer as
[4339] 3:46:22	the centuries have progressed. So, but
[4340] 3:46:25	it's an interesting subject and there's
[4341] 3:46:27	a lot of things that can be said about
[4342] 3:46:28	this. Uh I'll take this question next
[4343] 3:46:31	from gas Octavius. Um,
[4344] 3:46:35	is modern day astrology, tarot, and
[4345] 3:46:37	other related things actually still
[4346] 3:46:39	backed up by spirit powers, or is it
[4347] 3:46:42	most of it just bunk nowadays? Okay. Um,
[4348] 3:46:47	you don't say what the other related
[4349] 3:46:48	things are, so I can't really compare
[4350] 3:46:50	that. But let's compare the astrology
[4351] 3:46:51	and the tarot because they're different.
[4352] 3:46:55	Okay.
[4353] 3:46:58	Um
[4354] 3:47:03	um
[4355] 3:47:08	if there's um
[4356] 3:47:12	like in the case of astrology, there's a
[4357] 3:47:14	deonation work where spirits are
[4358] 3:47:17	contacted in proximity to the stars.
[4359] 3:47:21	Okay? So there's definitely some spirit
[4360] 3:47:23	work going on there. Okay.
[4361] 3:47:27	As far as tarot,
[4362] 3:47:30	tarot is different again.
[4363] 3:47:33	Now, tarot started off as a Christian
[4364] 3:47:35	practice.
[4365] 3:47:37	It was essentially monastic PowerPoint.
[4366] 3:47:41	People would take cards
[4367] 3:47:44	um and
[4368] 3:47:47	hey, truth defender, you
[4369] 3:47:49	we don't allow multiple postings of of
[4370] 3:47:51	of questions here. That disqualifies
[4371] 3:47:54	your question for the night. This
[4372] 3:47:55	question must say, do you repeat it? Um,
[4373] 3:47:59	>> yeah. So, if you repeat a question, we
[4374] 3:48:01	disqualify it for the night. Just
[4375] 3:48:03	telling you. Okay. So,
[4376] 3:48:07	you'll have to ask it next week. Well,
[4377] 3:48:10	um, we announce the rules of the of the
[4378] 3:48:14	live stream at at the beginning of every
[4379] 3:48:15	live stream. If you missed that, I'm
[4380] 3:48:17	sorry, but we do stay hard and fast to
[4381] 3:48:19	that rule of of repeated questions being
[4382] 3:48:22	disqualified for the night.
[4383] 3:48:24	So,
[4384] 3:48:27	okay.
[4385] 3:48:38	Okay. So,
[4386] 3:48:40	um Well, dude, I just didn't get to your
[4387] 3:48:43	question. If you just been patient,
[4388] 3:48:47	you know, I probably would have answered
[4389] 3:48:48	it.
[4390] 3:48:50	So,
[4391] 3:48:57	So just ask it next week.
[4392] 3:49:03	Okay. So um get back to the tarot. Tarot
[4393] 3:49:06	is is is medieval PowerPoint. So monks
[4394] 3:49:09	would go around Europe with these cards
[4395] 3:49:11	to show creation,
[4396] 3:49:13	fall of man,
[4397] 3:49:16	the Davidic line,
[4398] 3:49:18	temptation of Christ,
[4399] 3:49:21	crucifixion, the resurrection, the city
[4400] 3:49:24	of God, the apocalypse, all that in in a
[4401] 3:49:27	PowerPoint. And it was basically they
[4402] 3:49:29	were done in a certain order
[4403] 3:49:32	to communicate the gospel through
[4404] 3:49:34	pictures. And it was basically
[4405] 3:49:37	a way of um
[4406] 3:49:41	it was basically a way of um
[4407] 3:49:47	uh oh
[4408] 3:49:49	uh and anagram so it was stolen by the
[4409] 3:49:52	oult. Yeah. Oh absolutely. Yeah it was
[4410] 3:49:56	absolutely stolen by the oult.
[4411] 3:49:59	Yeah. It was originally, as I said, it
[4412] 3:50:01	was originally a monastic practice used
[4413] 3:50:03	to preach the gospel. And then it was
[4414] 3:50:05	stolen by by the Roma who were basically
[4415] 3:50:10	traveling through Europe seeing what the
[4416] 3:50:12	monks were doing and decided to use it
[4417] 3:50:15	as a divination practice.
[4418] 3:50:17	So,
[4419] 3:50:27	so yeah. Um so in so far as there is say
[4420] 3:50:32	um divination contacting of spirits yeah
[4421] 3:50:37	there's still spiritual powers behind
[4422] 3:50:38	that uh gas. So in the case of modern
[4423] 3:50:42	astrology where it's the divination
[4424] 3:50:44	practice yes there's that in the case of
[4425] 3:50:47	tarot where you're contacting a spirit
[4426] 3:50:49	to guide the cards. Yeah there's still
[4427] 3:50:51	spiritual powers behind that.
[4428] 3:50:54	uh in the case of say astrology where
[4429] 3:50:56	they're just faking it. No, there's
[4430] 3:50:58	nothing behind that probably.
[4431] 3:51:07	Uh and Graham, that puts tarot cards in
[4432] 3:51:09	a different light than Oh, yeah. I mean,
[4433] 3:51:11	I can do it. I mean, I can if I was
[4434] 3:51:13	given a deck of of traditional tarot
[4435] 3:51:15	cards and let's put it this way, the the
[4436] 3:51:19	deck of traditional tarot cards with the
[4437] 3:51:21	actual um old illustrations on them.
[4438] 3:51:25	I could I could present you the entire
[4439] 3:51:28	gospel using that really easily.
[4440] 3:51:31	It's so easy to do
[4441] 3:51:35	that um it's not even funny. Yeah, you
[4442] 3:51:38	can really you could preach the gospel.
[4443] 3:51:41	The whole gospel messages in the tarot
[4444] 3:51:43	deck, all of it,
[4445] 3:51:47	you know. So,
[4446] 3:51:52	um,
[4447] 3:51:56	so I mean, yeah, the problem is that
[4448] 3:51:58	people are using it as a divination
[4449] 3:51:59	tool. That's the problem. But there's,
[4450] 3:52:02	as I said, I I've said this before.
[4451] 3:52:05	There's nothing so good that man won't
[4452] 3:52:09	corrupt it.
[4453] 3:52:11	Nothing.
[4454] 3:52:13	>> Medicine.
[4455] 3:52:14	>> Yeah. Medicine can be corrupted. Good.
[4456] 3:52:17	Theology can be corrupted.
[4457] 3:52:20	Anything can be corrupted.
[4458] 3:52:22	>> Not just man corrupts it. It quotes
[4459] 3:52:25	scripture. So it scripture doesn't fall.
[4460] 3:52:28	>> Yeah.
[4461] 3:52:30	>> Yeah. Satan quotes scripture to corrupt
[4462] 3:52:33	it.
[4463] 3:52:35	So, you know, everything can be
[4464] 3:52:37	corrupted. Every good thing can be
[4465] 3:52:40	corrupted. You know, I mean, I had one
[4466] 3:52:43	guy argue with me that um
[4467] 3:52:46	that veneration of the saints, as if I
[4468] 3:52:48	really believe that myself. um you know
[4469] 3:52:51	he tried to argue with me that it's you
[4470] 3:52:55	know Gavin Ortland was correct because
[4471] 3:52:58	in practice it leads to idolatry.
[4472] 3:53:03	Well that's a slippery slope argument.
[4473] 3:53:07	Anything can be corrupted like that.
[4474] 3:53:11	Do we get rid of the Trinity because
[4475] 3:53:15	some people who are exposed to
[4476] 3:53:17	trinitarian doctrine become tritheists?
[4477] 3:53:21	Do we get rid of salvation by grace
[4478] 3:53:23	through faith because some people who
[4479] 3:53:26	hear that become osers?
[4480] 3:53:29	You know, do we get rid of Calvinism
[4481] 3:53:32	because some people who hear about
[4482] 3:53:34	Calvinism become fatalists?
[4483] 3:53:39	Um and it's
[4484] 3:53:41	um
[4485] 3:53:43	so anything good can be corrupted.
[4486] 3:53:49	You know, do we get rid of of um the
[4487] 3:53:54	virgin birth because some people who
[4488] 3:53:57	hear it become obsessed Marianism
[4489] 3:54:01	Marionists, you know, just who think
[4490] 3:54:04	she's the fourth person of the Trinity.
[4491] 3:54:07	Yeah. It's like, no, you don't get rid
[4492] 3:54:10	of the good because some people corrupt
[4493] 3:54:12	it. It's just stupid.
[4494] 3:54:16	So,
[4495] 3:54:19	Gus Octavius asks, "Is there a means of
[4496] 3:54:22	contacting good spirits or it's just to
[4497] 3:54:24	be avoided?" It's just to be avoided.
[4498] 3:54:27	Don't contact spirits.
[4499] 3:54:29	Uh, just don't do it. Okay. Now um
[4500] 3:54:36	you know there are um
[4501] 3:54:41	now if you're Eastern Orthodox you can
[4502] 3:54:43	you can say make the claim that you can
[4503] 3:54:45	contact through prayer good spirits or
[4504] 3:54:48	good saints that sort of thing. Um
[4505] 3:54:53	when it comes to divination though this
[4506] 3:54:55	is and here's here's one of the things
[4507] 3:54:57	we got to keep in mind. There's a
[4508] 3:54:58	difference to between praying to saints
[4509] 3:55:03	cuz I want to make this clear cuz um I
[4510] 3:55:06	know somebody will take this out of
[4511] 3:55:07	context if I don't clarify this and I
[4512] 3:55:09	don't put the nuance in. And divination,
[4513] 3:55:13	a mediumship. Okay. Medium is when you
[4514] 3:55:17	call up a spirit
[4515] 3:55:20	to give you secret information
[4516] 3:55:24	>> and you are calling them to
[4517] 3:55:26	>> you are calling them to this plane.
[4518] 3:55:30	Okay.
[4519] 3:55:32	So it's not that you're just contacting
[4520] 3:55:35	them. It's not like you're going to like
[4521] 3:55:37	say
[4522] 3:55:38	>> or or you're it's not like you go to a
[4523] 3:55:40	grave site and you talk to your mother.
[4524] 3:55:42	>> Yeah. It's not like you're going to your
[4525] 3:55:43	grave site and talking to your mother.
[4526] 3:55:46	Okay? It's not like that.
[4527] 3:55:48	Okay? If your mother passed away, it's
[4528] 3:55:51	perfectly okay to go to the grave site
[4529] 3:55:53	and talk to your dead mother. There's no
[4530] 3:55:56	problem with that.
[4531] 3:55:59	>> It's a problem if starts answering.
[4532] 3:56:01	>> It's a problem if she starts answering.
[4533] 3:56:04	It's it's a real problem if she's buried
[4534] 3:56:08	and not digging and starts answering.
[4535] 3:56:12	Don't forget
[4536] 3:56:17	I don't want that in my head.
[4537] 3:56:19	Seriously,
[4538] 3:56:22	but what you don't want to do is you
[4539] 3:56:24	want to don't want to call up a spirit.
[4540] 3:56:27	You don't want to call up the spirit of
[4541] 3:56:30	the of your mother to get information
[4542] 3:56:34	for her from her. Do it basically a
[4543] 3:56:36	two-way exchange. Okay, that's not
[4544] 3:56:41	kosher. That's not good. Okay, there's
[4545] 3:56:45	nothing wrong with communicating with
[4546] 3:56:47	your dead basically, you know, talking
[4547] 3:56:50	to your dead parents. Nothing wrong with
[4548] 3:56:52	that. It's not forbidden in the Bible
[4549] 3:56:54	anywhere.
[4550] 3:56:58	Okay. If you want to talk to the
[4551] 3:57:00	Archangel Michael, go for it. I'm sure
[4552] 3:57:02	he'll be you'll bore him to death, but
[4553] 3:57:06	um there's nothing that you could
[4554] 3:57:08	possibly do that would be of interest to
[4555] 3:57:10	Michael. But if you want to go for it,
[4556] 3:57:13	go for it. But there's nothing
[4557] 3:57:17	but don't call a spirit up. Okay? And
[4558] 3:57:22	that's the difference. Astrology calls a
[4559] 3:57:25	spirit up. A mediumship calls a spirit
[4560] 3:57:30	up.
[4561] 3:57:32	A tarot used to for deonation calls a
[4562] 3:57:35	spirit up. And a Ouija board calls a
[4563] 3:57:39	spirit up.
[4564] 3:57:42	That's the difference. Okay?
[4565] 3:57:47	So, never call a spirit up because you
[4566] 3:57:50	don't know who's going to answer.
[4567] 3:57:53	But you can contact a spirit one way if
[4568] 3:57:56	you so desire.
[4569] 3:57:58	That is not forbidden.
[4570] 3:58:08	Yeah. Um mom's got it right here.
[4571] 3:58:12	They're called a medium because they're
[4572] 3:58:14	in the middle between you and a spirit.
[4573] 3:58:16	Yeah. But the job of a media is a medium
[4574] 3:58:19	according to Deuteronomy 18:10
[4575] 3:58:22	is to call a spirit up. That's the job
