[0] 2:51	Heat. Heat.
[4973] 4:25:50	would be having to sell 25,000.
[4974] 4:25:54	>> Mhm. And people just don't
[4975] 4:25:58	>> traditionally to make 50k per year it's
[4976] 4:26:01	anywhere from 25,000 to 50,000 copies.
[4977] 4:26:03	Yeah. Well, it's you know you'd think I
[4978] 4:26:07	mean I saw this video last week about
[4979] 4:26:11	um
[4980] 4:26:13	how the price of ebooks has gone up and
[4981] 4:26:17	you know they were blaming the authors
[4982] 4:26:18	for being greedy. But when you find out
[4983] 4:26:21	that Amazon takes 77%
[4984] 4:26:25	of ebook revenue,
[4985] 4:26:28	77%,
[4986] 4:26:32	not 55, not 40, 77.
[4987] 4:26:40	Amazon, what are Amazon doing for that?
[4988] 4:26:43	They're not holding books in a warehouse
[4989] 4:26:46	for ebooks. They're providing a little
[4990] 4:26:48	infrastructure and that's it.
[4991] 4:27:00	Uh, Warrior of the Most High says, "No
[4992] 4:27:02	wonder some authors I've looked into
[4993] 4:27:03	have dozens of books minimum 150
[4994] 4:27:06	published." Yeah, it becomes a numbers
[4995] 4:27:08	game at that point.
[4996] 4:27:11	Again, it'll be that's making a dollar
[4997] 4:27:13	per sale with a publisher. I have no
[4998] 4:27:16	idea with Amazon. Yeah.
[4999] 4:27:20	Yeah. It's it's it's gotten bad. It's
[5000] 4:27:24	everyone is getting the money but the
[5001] 4:27:26	author. And the fact is that the author
[5002] 4:27:29	all the costs are being piled onto the
[5003] 4:27:31	author. Author I mean look uh you know
[5004] 4:27:34	when I did the Ark of the Covenant book
[5005] 4:27:37	you know they asked me what I was going
[5006] 4:27:39	to do for marketing. My thought
[5007] 4:27:40	originally was well what are you doing
[5008] 4:27:42	to market my book? Apparently they don't
[5009] 4:27:44	market my book.
[5010] 4:27:46	Okay. So, this is non-fiction, too. I
[5011] 4:27:49	mean, that's for you.
[5012] 4:27:52	Reminder, that's this book here,
[5013] 4:27:55	you know, and it's published with
[5014] 4:27:56	Hendrickson's CDH. Okay.
[5015] 4:28:01	They told me that they wouldn't market
[5016] 4:28:04	the book. I had to market the book. And
[5017] 4:28:07	they told me that they wouldn't pay for
[5018] 4:28:10	editing. I have to pay for editing.
[5019] 4:28:13	And I'm going, "What are you guys doing
[5020] 4:28:15	for this?"
[5021] 4:28:21	Yeah, Logos marketed your book to you.
[5022] 4:28:24	Yeah, that doesn't surprise me really.
[5023] 4:28:27	But really, I mean, it just popped up in
[5024] 4:28:29	their menu.
[5025] 4:28:31	They didn't really have to do anything
[5026] 4:28:32	for that either.
[5027] 4:28:35	So,
[5028] 4:28:47	So, um, yeah, it's just it's just really
[5029] 4:28:49	hard. You can't really make him. Um,
[5030] 4:28:51	here's here's where where there there
[5031] 4:28:54	are ways to make money off your writing
[5032] 4:28:57	if you get lucky. Okay. The fact is, if
[5033] 4:29:01	you write story novels, you're doing it
[5034] 4:29:04	for the love of of telling the story.
[5035] 4:29:06	That's the reason you're doing it.
[5036] 4:29:08	You're not really doing it for the
[5037] 4:29:11	money.
[5038] 4:29:17	>> Mama goes, "Is this word might be
[5039] 4:29:20	appropriate to use naughty words, doc?"
[5040] 4:29:22	Yeah, probably.
[5041] 4:29:24	This would definitely be appropriate.
[5042] 4:29:37	I mean, technically my books earn, but
[5043] 4:29:40	they just don't don't earn enough to
[5044] 4:29:41	live on. So,
[5045] 4:29:44	>> your books win awards.
[5046] 4:29:46	>> They win awards. They win writing
[5047] 4:29:49	awards. They um they do earn money. They
[5048] 4:29:53	just don't earn enough. So,
[5049] 4:29:56	>> and
[5050] 4:29:59	they're not putting them in. We just you
[5051] 4:30:01	just told me today
[5052] 4:30:03	>> the distributor to the airports
[5053] 4:30:07	Oh, yeah. Yeah. There's no distributor
[5054] 4:30:08	anymore to airports and and grocery
[5055] 4:30:10	stores. They went out of business. So,
[5056] 4:30:14	you know.
[5057] 4:30:16	All right. Now, let's move on to the
[5058] 4:30:18	next question here. Harry Stark, does
[5059] 4:30:20	Papyrus have any significance? No. Um,
[5060] 4:30:24	it does and it doesn't. Uh, theware
[5061] 4:30:26	parapyrus dates to the um late middle
[5062] 4:30:30	kingdom. Um it has um
[5063] 4:30:35	it reflects some of the naturalistic
[5064] 4:30:38	phenomena that happened during the Nile
[5065] 4:30:40	inundation. Many of that that phenomenon
[5066] 4:30:43	is similar to what we find in the hyp in
[5067] 4:30:46	the Exodus as hypernatural events. Uh it
[5068] 4:30:51	does not record the events of the of the
[5069] 4:30:53	Exodus only events that were similar to
[5070] 4:30:57	those of the Exodus.
[5071] 4:30:59	So,
[5072] 4:31:05	oh ouch. Mama goes, "Wow, I bought my
[5073] 4:31:09	first Star Wars expanded universe novel
[5074] 4:31:11	in an airport." You want to know the the
[5075] 4:31:14	dirty secret of the Star Wars universe
[5076] 4:31:16	novels?
[5077] 4:31:17	Those authors get zero.
[5078] 4:31:21	I mean, you think you think I've got it
[5079] 4:31:23	bad. Those people who write for the Star
[5080] 4:31:27	Wars universe get nothing.
[5081] 4:31:31	Zero
[5082] 4:31:36	>> for the they they they they write it for
[5083] 4:31:39	the love of the genre.
[5084] 4:31:41	>> Yeah. You got a star in there.
[5085] 4:31:42	>> Yeah. Yeah. That's that's why.
[5086] 4:31:45	Yeah. Um
[5087] 4:31:48	they get nothing. Um Star Trek novels,
[5088] 4:31:51	same deal. Yeah. any of the big sort of
[5089] 4:31:53	literary franchises uh or sorry the
[5090] 4:31:56	media franchises like Star Wars, Star
[5091] 4:32:00	Trek,
[5092] 4:32:01	um
[5093] 4:32:04	uh Fireflaw, any of those any of those
[5094] 4:32:07	those authors get nothing.
[5095] 4:32:11	Zero. the um the IP owners basically
[5096] 4:32:14	treat it like this that
[5097] 4:32:17	um
[5098] 4:32:19	that um
[5099] 4:32:23	uh mama says Timothy Zhan. Yeah, even
[5100] 4:32:25	Timothy Zhan got nothing for that. Yeah,
[5101] 4:32:28	Timothy Zhan got zero.
[5102] 4:32:31	The idea was that these IP owners were
[5103] 4:32:34	were doing you a favor
[5104] 4:32:36	by allowing you, an unknown writer, to
[5105] 4:32:40	write for their franchise.
[5106] 4:32:46	That's that's how they view this.
[5107] 4:32:50	Um Kevin J. Anderson said he got
[5108] 4:32:52	nothing, you know, for his uh for his
[5109] 4:32:56	his he did a couple of those Star Trek
[5110] 4:32:59	novels and he got nothing.
[5111] 4:33:03	He got zero.
[5112] 4:33:06	Yeah. Naughty words. Yeah.
[5113] 4:33:08	>> Uh Chad had asked,
[5114] 4:33:12	"Where is best place buy Arc?"
[5115] 4:33:16	>> Uh Chad Linux asked, "Where's the best
[5116] 4:33:18	place to buy Arc of the Covenant?"
[5117] 4:33:20	Amazon. Uh yeah, just buy it off of
[5118] 4:33:22	Amazon. Here's here's why. Uh we do want
[5119] 4:33:26	to keep people buying off of Amazon so
[5120] 4:33:29	that Amazon still holds it in uh um
[5121] 4:33:33	>> Oh yeah, Amazon.
[5122] 4:33:35	>> Yeah. Uh Amazon Canada does not stock my
[5123] 4:33:38	books and the reason why it doesn't get
[5124] 4:33:41	enough sales here. So, if um
[5125] 4:33:48	if you buy the Ark of the Covenant book
[5126] 4:33:50	off of Amazon, Amazon will continue to
[5127] 4:33:52	stock the book. People will then be able
[5128] 4:33:54	to continue to review the book and uh
[5129] 4:33:58	that will lead to peop still people
[5130] 4:34:00	being able to see the book.
[5131] 4:34:07	>> What
[5132] 4:34:09	can you buy the arch?
[5133] 4:34:12	Candle the base. You can buy the Ark of
[5134] 4:34:15	the Covenant. Well, it makes more sense
[5135] 4:34:17	than in a on Amazon. Of course, on
[5136] 4:34:20	Amazon. Where else would you buy it? In
[5137] 4:34:22	a military warehouse somewhere. Come on.
[5138] 4:34:34	Um
[5139] 4:34:37	again, the base laugh out loud. Your
[5140] 4:34:38	book is awesome. Well, thank you. Uh it
[5141] 4:34:41	was recently um it was recommended this
[5142] 4:34:44	week by Carmen IMS. Carmen IMS
[5143] 4:34:46	recommended it this week. Um you know
[5144] 4:34:50	she did a she did a um an an episode on
[5145] 4:34:53	a tour Tuesday on the ark of the
[5146] 4:34:55	covenant and she said the best book on
[5147] 4:34:57	the ark of the covenant was the one that
[5148] 4:34:59	I wrote. So,
[5149] 4:35:01	>> so we really appreciate
[5150] 4:35:04	who are
[5151] 4:35:07	>> Yeah.
[5152] 4:35:08	>> posting on their read this.
[5153] 4:35:11	>> Yeah, we do appreciate people uh who um
[5154] 4:35:15	post on their social media accounts that
[5155] 4:35:17	they read this book and like it. Here's
[5156] 4:35:19	the thing about social media that's
[5157] 4:35:21	become a problem for authors. It used to
[5158] 4:35:25	be if you posted something on Facebook,
[5159] 4:35:27	the algorithm would would spread to a
[5160] 4:35:29	lot of people. It doesn't anymore. These
[5161] 4:35:33	algorithms now only spread to people
[5162] 4:35:35	that I have contact with.
[5163] 4:35:38	Doesn't matter if it's on YouTube,
[5164] 4:35:40	doesn't matter if it's on Facebook,
[5165] 4:35:43	uh, or, uh, Twitter. All the algorithms
[5166] 4:35:46	are working the same at this point.
[5167] 4:35:48	So,
[5168] 4:35:51	um, if you recommend it to your circles
[5169] 4:35:54	as opposed to me recommending it to
[5170] 4:35:55	mine, it gets out to a whole different
[5171] 4:35:58	audience than if I recommend it. So,
[5172] 4:36:02	>> thank you.
[5173] 4:36:09	>> Gandle says, "I recommended it to my OT
[5174] 4:36:12	professor. He now recommends it to his
[5175] 4:36:13	introduc intro to OT class." Well, thank
[5176] 4:36:16	you very much for doing that. Um, that
[5177] 4:36:19	just that does help me in a lot of ways
[5178] 4:36:23	because again, it gets it out into
[5179] 4:36:25	circles that I don't normally have
[5180] 4:36:27	contact with. Um, this is why we're
[5181] 4:36:30	looking at other avenues of marketing
[5182] 4:36:32	now because uh we've exhausted
[5183] 4:36:35	essentially my circle that I can can
[5184] 4:36:38	reach and social media doesn't reach
[5185] 4:36:39	beyond my circle anymore. So,
[5186] 4:36:46	I appreciate that too, mama, that you
[5187] 4:36:49	requested for your library and it got
[5188] 4:36:51	there. Thank you so very much. Again,
[5189] 4:36:54	that introduces it to another circle.
[5190] 4:36:56	The more circles that that that
[5191] 4:36:59	it gravitate that that it gets into, the
[5192] 4:37:02	more exposure it has.
[5193] 4:37:07	Uh
[5194] 4:37:09	>> um
[5195] 4:37:10	>> seminary bookstores really don't
[5196] 4:37:12	>> don't exist anymore.
[5197] 4:37:14	>> A gandalf the bay says, "Can you try to
[5198] 4:37:16	get into seminary bookstores?" There's
[5199] 4:37:18	no such thing as seminary bookstores
[5200] 4:37:20	anymore.
[5201] 4:37:21	>> Those are usually in
[5202] 4:37:23	>> uh they used to be a big deal. Um almost
[5203] 4:37:27	all seminaries have shut down their
[5204] 4:37:28	bookstores.
[5205] 4:37:30	Uh it's not like one of the things that
[5206] 4:37:32	that got me into Ted's originally was
[5207] 4:37:34	their bookstore.
[5208] 4:37:38	They had this fabulous bookstore with
[5209] 4:37:40	all the books that their authors had had
[5210] 4:37:42	written. They shut that down
[5211] 4:37:45	years before they sort of went belly up.
[5212] 4:37:49	Almost all book seminars now have shut
[5213] 4:37:52	down their bookstore.
[5214] 4:37:55	Uh Gandalf the base says
[5215] 4:37:58	SWBTs just brought theirs back. I think
[5216] 4:38:02	that's a good idea that they brought it
[5217] 4:38:03	back. Uh the problem though is my books
[5218] 4:38:06	are not marketed as specifically
[5219] 4:38:10	Christian books even though they are
[5220] 4:38:11	Christian books. Um
[5221] 4:38:14	they're they're not sanitized.
[5222] 4:38:18	Okay.
[5223] 4:38:18	>> But we would love it if they put the Ark
[5224] 4:38:20	of the Covenant.
[5225] 4:38:21	>> Uh I would love it if the Ark of the
[5226] 4:38:23	Covenant they put the Ark of the
[5227] 4:38:24	Covenant in those bookstores. But uh
[5228] 4:38:26	like my novels, they they tend they use
[5229] 4:38:28	Christian themes
[5230] 4:38:30	uh Christian myth uh or so say
[5231] 4:38:35	background information
[5232] 4:38:37	uh Christian themes like prayer but they
[5233] 4:38:40	also have things like naughty words,
[5234] 4:38:43	alcohol consumption,
[5235] 4:38:46	um
[5236] 4:38:49	Alicia celebrating at the wood the cafe
[5237] 4:38:52	was
[5238] 4:38:58	How do you think she
[5239] 4:39:00	>> She's an alcoholic? Yeah.
[5240] 4:39:04	>> Love that scene.
[5241] 4:39:08	>> They They haven't They haven't They
[5242] 4:39:10	haven't read that scene yet.
[5243] 4:39:16	Mrs. Producers giving away spoilers to
[5244] 4:39:18	book three.
[5245] 4:39:22	Good robot kicking. Yeah.
[5246] 4:39:30	Ah, good times. Good times. All right,
[5247] 4:39:34	let's go. Let's try to finish off these
[5248] 4:39:36	questions here.
[5249] 4:39:42	Yeah, it's getting close to one here. I
[5250] 4:39:43	think we're almost at through here. I
[5251] 4:39:45	don't think we have many more that.
[5252] 4:39:49	Yeah, I think we're pretty much at the
[5253] 4:39:50	end of this. I'll just take a brief scan
[5254] 4:39:53	here. Looks like we are at the end.
[5255] 4:40:01	Andrew Graham, how do you read Dr. Fox
[5256] 4:40:04	books? Cover your ears and hum. Well,
[5257] 4:40:06	that was what I really sort of um
[5258] 4:40:10	really sort of got, you know, raised an
[5259] 4:40:12	eyebrow for me considering how many
[5260] 4:40:14	themes were in uh All Stars as Angels.
[5261] 4:40:18	The biggest complaint was the naughty
[5262] 4:40:21	words. That was the only complaint,
[5263] 4:40:27	>> you know. I mean we had we as we said
[5264] 4:40:30	manufactured slavery.
[5265] 4:40:33	We had uh um paternity fraud. We had SA.
[5266] 4:40:40	We had um um superreeders. We had
[5267] 4:40:45	weapons of mass destruction, liberation
[5268] 4:40:48	theology, postmodernity,
[5269] 4:40:51	all of that stuff. and they complained
[5270] 4:40:54	about the uh about the naughty words.
[5271] 4:40:59	It's crazy.
[5272] 4:41:04	Uh what did you ask without the Q?
[5273] 4:41:07	Dog on it. I asked a question but with
[5274] 4:41:09	missed the Q. Okay. Uh what time?
[5275] 4:41:14	>> Oh, okay. I see it.
[5276] 4:41:17	Um, Mamas asks, "Have you heard the
[5277] 4:41:19	rumors of how Disney is thinking of
[5278] 4:41:22	recconing the entire Star Wars sequels
[5279] 4:41:25	trilogy?" Yes, I have.
[5280] 4:41:30	Uh, they are considering putting it on
[5281] 4:41:32	an alternate timeline that didn't exist.
[5282] 4:41:38	The whole Ky um um um
[5283] 4:41:42	>> Kylo Ren and uh
[5284] 4:41:44	>> it was all a dream. Yeah, sort of. Yeah.
[5285] 4:41:50	Yeah. They basically want to do they
[5286] 4:41:52	want to do over. They want to do over.
[5287] 4:41:56	They basically want to u say that the
[5288] 4:41:59	last three movies I mean the last three
[5289] 4:42:00	movies were bad. I mean Luke Skywalker
[5290] 4:42:03	and his blue milk was so awful.
[5291] 4:42:08	That was so awful.
[5292] 4:42:11	The woman who never showed any force
[5293] 4:42:14	talent suddenly is a master
[5294] 4:42:18	because she's a strong capable woman.
[5295] 4:42:24	So they want a doover essentially
[5296] 4:42:26	basically starting over from the
[5297] 4:42:28	original trilogy.
[5298] 4:42:38	I just I heard that when I heard that I
[5299] 4:42:40	was like, "Oh man, that was so so awful
[5300] 4:42:46	of all the things, you know, just
[5301] 4:42:58	so yeah, I did hear about it. Um I just
[5302] 4:43:01	I just uh I just laugh when I did
[5303] 4:43:05	though, you know.
[5304] 4:43:07	Um, Gandalf the base says
[5305] 4:43:12	um,
[5306] 4:43:14	that
[5307] 4:43:16	he says they're stuck. You have people
[5308] 4:43:19	who who like that. I know, but then you
[5309] 4:43:22	upset those fans. They put themselves in
[5310] 4:43:24	a no-in situation. Yeah, that's exactly.
[5311] 4:43:26	Yeah.
[5312] 4:43:34	Uh, mama says, "The Reosa going to
[5313] 4:43:36	scream purplehaired
[5314] 4:43:38	hair bloody murder." Yeah, well, they
[5315] 4:43:41	might. Uh, the the Railos. Yeah, the
[5316] 4:43:44	Railos going to scream purple-haired
[5317] 4:43:46	bloody murder.
[5318] 4:43:49	Yeah, it was just Oh my gosh. When I
[5319] 4:43:51	when I when I saw they were they were
[5320] 4:43:53	they were recconing the the the
[5321] 4:43:55	timeline. I mean, not just recconing the
[5322] 4:43:58	events, not trying to explain the
[5323] 4:43:59	events, just put it in an alternate
