[0] 0:00	Heat. Heat.
[4725] 4:07:56	between say a ruler like a throne or or
[4726] 4:08:01	or an arcade
[4727] 4:08:04	or a power in exosia
[4728] 4:08:06	or a dominion someone who holds say
[4729] 4:08:10	influence over a particular domain
[4730] 4:08:14	or say um the cosmo crater which is the
[4731] 4:08:18	world power.
[4732] 4:08:20	But the host of heaven is broader. This
[4733] 4:08:24	is the army of the Lord. This is the
[4734] 4:08:26	Lord's forces against all
[4735] 4:08:28	unrighteousness. Okay? And that can
[4736] 4:08:31	include angels. That can include
[4737] 4:08:35	um
[4738] 4:08:37	um
[4739] 4:08:39	say earlier creations that were not
[4740] 4:08:44	don't act as angels but still are under
[4741] 4:08:47	God's um or in allegiance to God. So,
[4742] 4:08:52	but these are these are the these are
[4743] 4:08:53	the heavenly these are the heavenly
[4744] 4:08:55	powers that God can use to send out as
[4745] 4:08:58	his personal
[4746] 4:09:00	um militia as it were. Okay.
[4747] 4:09:04	So, I hope that gives you some
[4748] 4:09:06	indication of the differences between
[4749] 4:09:09	these various classes. So, I hope that
[4750] 4:09:11	helps. Thank you for the super chat.
[4751] 4:09:13	Very much appreciate it.
[4752] 4:09:20	Okay, next one. Uh we'll do this will be
[4753] 4:09:22	the last one from Ministries for
[4754] 4:09:24	tonight, which is what are some
[4755] 4:09:27	underrated spirit critters?
[4756] 4:09:32	Well, what do you think, Mrs. Producer?
[4757] 4:09:34	What are some underrated spirit
[4758] 4:09:35	critters? George,
[4759] 4:09:39	Mr. EC, he's an underrated spirit
[4760] 4:09:42	critter.
[4761] 4:09:46	>> There's a
[4762] 4:09:51	>> Mhm.
[4763] 4:09:53	>> Yeah.
[4764] 4:09:55	>> What we could
[4765] 4:09:58	>> Yeah. Yeah.
[4766] 4:10:04	Yeah,
[4767] 4:10:05	>> I don't know.
[4768] 4:10:10	>> That's That's a good take. That's a good
[4769] 4:10:13	take. Mrs. producer says that there's
[4770] 4:10:16	probably some
[4771] 4:10:18	um spirit creators out there that serve
[4772] 4:10:21	in less glorious roles, okay, who do
[4773] 4:10:25	sort of the dayto-day
[4774] 4:10:28	um necessary work of the kingdom. Now,
[4775] 4:10:32	we do know according to scripture that
[4776] 4:10:35	there are guardian spirits. There are
[4777] 4:10:37	spirits that do protect people.
[4778] 4:10:41	That's probably not a great assignment.
[4779] 4:10:43	Okay. So, you know, there
[4780] 4:10:47	those are
[4781] 4:10:50	um those particular spirit critters, you
[4782] 4:10:53	know, don't get the get the limelight of
[4783] 4:10:56	say the archangels,
[4784] 4:10:58	you know, let's face it, Michael and um
[4785] 4:11:01	and and Gabriel, they they sort of sort
[4786] 4:11:04	of steal the limelight from some of the
[4787] 4:11:05	some of their um compatriots, but their
[4788] 4:11:09	compatriots are doing in incredibly
[4789] 4:11:12	important work, too.
[4790] 4:11:14	But we do know, as we said, we're we're
[4791] 4:11:16	not sure. We're not sure if a guardian
[4792] 4:11:17	angel, and there are guardian angels.
[4793] 4:11:20	We don't know if they're dedicated to a
[4794] 4:11:23	specific person or if they have uh they
[4795] 4:11:28	are in charge of a group of people.
[4796] 4:11:31	We're not sure. Okay. Scripture is not
[4797] 4:11:34	clear on this.
[4798] 4:11:37	But what we do know is that there are
[4799] 4:11:39	they do exist and they we know that they
[4800] 4:11:42	exist for the purposes of our benefit
[4801] 4:11:46	for our benefit and our righteousness.
[4802] 4:11:49	So they're supposed to help us along the
[4803] 4:11:52	way to salvation.
[4804] 4:11:54	That's the purpose of guardian spirits,
[4805] 4:11:57	guardian angels as they were. Okay? And
[4806] 4:12:00	I think some of them do have some of
[4807] 4:12:03	them do have more power than others.
[4808] 4:12:06	And
[4809] 4:12:08	Some give headaches more than others.
[4810] 4:12:11	Some of them have more difficult tasks
[4811] 4:12:12	than others depending on who they're
[4812] 4:12:14	signed. Yeah, exactly.
[4813] 4:12:18	So, yeah. Uh,
[4814] 4:12:23	okay. So, um, yeah, there's some that
[4815] 4:12:25	are get under. We have to understand
[4816] 4:12:27	that the whole spirit world is a diverse
[4817] 4:12:30	fauna of various kinds of spirit
[4818] 4:12:34	critters. They don't all do the same
[4819] 4:12:35	job.
[4820] 4:12:36	So,
[4821] 4:12:41	so, um,
[4822] 4:12:47	that's what we know. That's what we
[4823] 4:12:49	know. All right. So, I hope that helps.
[4824] 4:12:51	Thanks for the super chat. Very much
[4825] 4:12:53	appreciated.
[4826] 4:12:56	Okay. So, that's going to be the last at
[4827] 4:12:59	Ministries one for the night. And let's
[4828] 4:13:02	go on. Let's wrap up uh the rest of the
[4829] 4:13:06	questions here. Um
[4830] 4:13:09	and we'll take a variety of super chats
[4831] 4:13:10	and non-super chats as we wrap it up
[4832] 4:13:12	here. Aloo Santa asks, "Why did Israel
[4833] 4:13:16	repeatedly worship other gods when they
[4834] 4:13:18	had direct encounters with God,
[4835] 4:13:19	miracles, theophonies, and constant
[4836] 4:13:21	divine intervention?"
[4837] 4:13:23	Because they were sinners. That's why um
[4838] 4:13:28	one of the fundamental sins of
[4839] 4:13:32	of Israel was not just its lack of
[4840] 4:13:33	faith, but its idolatry. It's chasing
[4841] 4:13:37	after other gods as an insurance policy.
[4842] 4:13:40	The fact is that Israel didn't, if you
[4843] 4:13:42	really think about this, they didn't
[4844] 4:13:44	experience
[4845] 4:13:45	God on a day-to-day basis.
[4846] 4:13:48	You know, they experience it much like
[4847] 4:13:50	we do.
[4848] 4:13:53	So
[4849] 4:13:55	because we they experienced God the same
[4850] 4:13:57	way more or less that we do, you know,
[4851] 4:14:00	they
[4852] 4:14:02	they chased after other gods as
[4853] 4:14:04	insurance policies.
[4854] 4:14:06	So they didn't trust God
[4855] 4:14:09	because they didn't trust God. They
[4856] 4:14:11	followed after other gods, ones that
[4857] 4:14:14	they thought might be more effective.
[4858] 4:14:18	You know, why why trust in one God when
[4859] 4:14:20	you can have several?
[4860] 4:14:23	>> It's it's a they're fallbacks. It's it's
[4861] 4:14:25	fire insurance. It's their form of fire
[4862] 4:14:27	insurance.
[4863] 4:14:30	So So yeah, the Israelites it had more
[4864] 4:14:34	experiences and encounters with God than
[4865] 4:14:36	the other nations,
[4866] 4:14:39	but they also fell back on
[4867] 4:14:43	what's very human.
[4868] 4:14:48	God says trust being emotional rather
[4869] 4:14:50	than a faith belief belief based. Yeah.
[4870] 4:14:52	Sometimes Yeah. Yeah. That's not unfair.
[4871] 4:14:58	Okay, we'll move on to the next one.
[4872] 4:15:05	Diversification. Yeah, that's that's it.
[4873] 4:15:09	Diversification.
[4874] 4:15:21	AJ Higgins asked, "Why did David marry
[4875] 4:15:23	so many women women? Was it out of spite
[4876] 4:15:26	because Saul wouldn't give him a muel?"
[4877] 4:15:29	Uh, no. Because that's what kings did
[4878] 4:15:31	back then.
[4879] 4:15:34	It was political. A lot of David's
[4880] 4:15:37	marriages were political marriages.
[4881] 4:15:40	uh basically marriages with other
[4882] 4:15:42	warlords
[4883] 4:15:43	uh other foreign uh countries.
[4884] 4:15:47	Uh a lot of them were treaty wives.
[4885] 4:15:50	Uh basically
[4886] 4:15:53	the
[4887] 4:15:56	the more important you were as a king,
[4888] 4:15:57	the more wives you had because you had
[4889] 4:15:59	more treaties. Okay? So kings of that
[4890] 4:16:02	day time often had many wives because of
[4891] 4:16:06	that.
[4892] 4:16:07	though it wasn't out of spite that the
[4893] 4:16:10	problem was that
[4894] 4:16:14	God did not intend the kings of Israel
[4895] 4:16:18	to have many treaties
[4896] 4:16:22	and not and and also did not intend to
[4897] 4:16:26	them to have many wives.
[4898] 4:16:32	Uh DBC 2004. So it wasn't his libido.
[4899] 4:16:36	No. Uh, this wasn't a lie. Um, here's
[4900] 4:16:38	the thing.
[4901] 4:16:41	Having royal wives was expensive.
[4902] 4:16:46	They had the king had to feed all those
[4903] 4:16:48	women and their children,
[4904] 4:16:52	you know, cuz they're his they're his
[4905] 4:16:53	children.
[4906] 4:16:55	It was expensive.
[4907] 4:16:59	you know that a lot of a lot of the
[4908] 4:17:00	budget of of a royal household was just
[4909] 4:17:04	keeping the women fed, clothed, housed,
[4910] 4:17:09	guarded.
[4911] 4:17:11	So, you know, so it's not just his
[4912] 4:17:15	libido that's involved here. We do know
[4913] 4:17:18	that one time he does follow his libido.
[4914] 4:17:21	So,
[4915] 4:17:24	um, it's one of those things where it's
[4916] 4:17:26	just it it just became a, well, we're
[4917] 4:17:30	going to collect more treaties because
[4918] 4:17:33	that gives us more influence.
[4919] 4:17:39	Uh, Scott says Solomon supposedly had
[4920] 4:17:42	how many? I believe it was 700 wives and
[4921] 4:17:46	300 concubines. Now, a concubine is not
[4922] 4:17:49	exactly a wife. It's a sexual slave used
[4923] 4:17:53	for procreation.
[4924] 4:18:04	Mama says, "David Boed at marrying
[4925] 4:18:06	Mikuel because he couldn't afford it."
[4926] 4:18:08	Well, he he married her,
[4927] 4:18:12	but it was Saul that dissolved the
[4928] 4:18:14	marriage.
[4929] 4:18:17	Um,
[4930] 4:18:19	he dissolved the marriage so that he
[4931] 4:18:23	could marry Mikuel off to somebody else.
[4932] 4:18:30	And
[4933] 4:18:31	so um when David comes collecting
[4934] 4:18:35	Mikuel, she's already the wife of
[4935] 4:18:37	another man.
[4936] 4:18:43	Mama said, which is why Solom Saul used
[4937] 4:18:46	to try to get David killed. That's well
[4938] 4:18:47	that's one of the reasons. Uh the other
[4939] 4:18:49	reason was jealousy. Pure jealousy.
[4940] 4:18:51	People loved David more than they loved
[4941] 4:18:53	Saul.
[4942] 4:18:55	He was a war hero. dude was a war hero.
[4943] 4:18:59	He had killed many more Philistines than
[4944] 4:19:01	than Saul did.
[4945] 4:19:03	You know, his exploits were famous.
[4946] 4:19:06	So, a lot of what Stal reasons why Saul
[4947] 4:19:09	tried to kill David was just plain old
[4948] 4:19:10	jealousy.
[4949] 4:19:13	Um, as I said, Mikuel
[4950] 4:19:16	Stal anulled the marriage between David
[4951] 4:19:19	and Mikuel in order for him to marry
[4952] 4:19:22	Mikuel off to some other local
[4953] 4:19:25	potentate. I forget his name. Um, but it
[4954] 4:19:29	was to cement a different a a political
[4955] 4:19:32	alliance and David wasn't useful as a
[4956] 4:19:35	political alliance at that point.
[4957] 4:19:38	So Saul rather get would would have
[4958] 4:19:40	rather given his daughter to somebody
[4959] 4:19:42	who could have benefited him
[4960] 4:19:43	politically.
[4961] 4:19:45	So that's what was behind the the
[4962] 4:19:48	dissolution of of the marriage with um
[4963] 4:19:51	Mikuel and the remarrying of the
[4964] 4:19:53	daughter to someone else. Of
[4965] 4:19:57	course, when David went to collect
[4966] 4:19:59	Mikuel basically told the guy, "You know
[4967] 4:20:01	what? You can give up the wife or give
[4968] 4:20:04	up your life. The wife or your life."
[4969] 4:20:09	Dude chose his life.
[4970] 4:20:13	He said, "Yep, she ain't worth it. You
[4971] 4:20:14	can have her."
[4972] 4:20:20	Ah, how charming. True love. True love.
[4973] 4:20:29	Ah, good times. Good times.
[4974] 4:20:34	Okay.
[4975] 4:20:38	All right. Let's move on here to the
[4976] 4:20:40	next one. We're getting close to the end
[4977] 4:20:42	of the night.
[4978] 4:20:44	So,
[4979] 4:20:52	all right. Le Sanville for 199. Thank
[4980] 4:20:54	you for the super chat. Isaiah 60. Will
[4981] 4:20:58	rulers and kings exist in the new earth?
[4982] 4:21:02	Yes, they will.
[4983] 4:21:04	Um, let's see. Isaiah,
[4984] 4:21:09	take quick peek at 60 here.
[4985] 4:21:16	And we don't have any. He doesn't say
[4986] 4:21:18	anything specifically which verse but
[4987] 4:21:21	but there will be um there will be
[4988] 4:21:23	nations in the new earth. There will be
[4989] 4:21:26	kings and rulers and judges. Okay. Uh
[4990] 4:21:30	some of these are just to to resolve
[4991] 4:21:32	things that are you know good nature
[4992] 4:21:35	disputes. Now good nature here's the
[4993] 4:21:37	thing a good nature excuse is or a
[4994] 4:21:41	dispute is one where both of them think
[4995] 4:21:44	they're in the right. They are not, you
[4996] 4:21:48	know, kind of like who gets who gets the
[4997] 4:21:50	um who gets the uh window seat on an
[4998] 4:21:53	airplane,
[4999] 4:21:55	you know, two people want the window
[5000] 4:21:58	seat. They both can't have the window
[5001] 4:22:00	seat.
[5002] 4:22:02	So, judges in the in in the new Earth
[5003] 4:22:06	will be There's my thing again.
[5004] 4:22:13	Stay in studio. Okay. So, judges on the
[5005] 4:22:16	new earth will be do settling basically
[5006] 4:22:19	disputes like that you know things where
[5007] 4:22:24	you know it's not clearcut but someone
[5008] 4:22:27	has to make a decision either way.
[5009] 4:22:30	Some rulers will be spiritual leaders.
[5010] 4:22:33	Okay. That's you know we are told that
[5011] 4:22:36	um when Christ returns we will be
[5012] 4:22:39	judging with him. Yo, he will carry a
[5013] 4:22:41	rod of iron and those who those who will
[5014] 4:22:45	receive as reward also will have small
[5015] 4:22:48	rods of iron. So they will that's that
[5016] 4:22:50	sort of think of it the rod of iron is a
[5017] 4:22:53	scepter. It's a scepter. It's not it's
[5018] 4:22:55	not a it's not a beating stick. Okay?
[5019] 4:22:57	It's not a beating stick. It's it's a
[5020] 4:22:59	small scepter. Okay? And it's a symbol
[5021] 4:23:02	of authority. It's a symbol of
[5022] 4:23:04	authority.
[5023] 4:23:06	So there will be people on the new earth
[5024] 4:23:10	that have authority over others,
[5025] 4:23:13	you know, not as a way to be bullying or
[5026] 4:23:16	draconian, but just to guide them
[5027] 4:23:19	correctly.
[5028] 4:23:20	So yeah, there will definitely be kings,
[5029] 4:23:23	rulers, judges
[5030] 4:23:26	uh on on the new earth. So yeah, that's
[5031] 4:23:30	still that's just sort of part of the
[5032] 4:23:31	system we we we've sort of inherited as
[5033] 4:23:35	such. So I hope that helps. Thank you
[5034] 4:23:38	for the super chat. Very much appreciate
[5035] 4:23:39	it.
[5036] 4:23:45	Want to thank Jack Ray for gifting 50
[5037] 4:23:48	wow 50 ancient Egypt in the Bible
[5038] 4:23:50	memberships. Very generous of you Jack.
[5039] 4:23:52	We really appreciate your support of the
[5040] 4:23:54	channel. Again, it's been a tough year.
[5041] 4:23:56	So, we really really value your your
[5042] 4:23:59	support. Thank you so very much. We so
[5043] 4:24:02	appreciate it.
[5044] 4:24:20	Getting close to the end here.
[5045] 4:24:46	Okay.
[5046] 4:24:48	And I think that's the end. Okay. We've
[5047] 4:24:51	gotten through to the end of the super
[5048] 4:24:53	chats and um uh we don't have any
[5049] 4:24:58	questions as far as I I'm I know that we
[5050] 4:25:00	can do further here because I think I
[5051] 4:25:03	took them all. So I may I took them all.
[5052] 4:25:05	So
[5053] 4:25:07	um so it's 12 almost 12:30 right now. We
[5054] 4:25:11	want to thank uh we're going to probably
[5055] 4:25:14	end it right here then. Uh we want to
[5056] 4:25:17	thank all of you guys for joining us
[5057] 4:25:18	tonight. want to wish you guys all a
[5058] 4:25:20	very merry Christmas. You know, uh we
[5059] 4:25:24	will actually be do probably doing a
[5060] 4:25:25	more specifically Christmas uh live
[5061] 4:25:28	stream next week which is on the 26th
[5062] 4:25:31	because frankly it's closer to Christmas
[5063] 4:25:34	than what we are doing here. But we do
[5064] 4:25:36	want to wish you all a merry Christmas
[5065] 4:25:38	beforehand
[5066] 4:25:40	because it's the coming of our Lord, our
[5067] 4:25:43	Lord and Savior Jesus Christ who was the
[5068] 4:25:45	second person of the Trinity become
[5069] 4:25:48	flesh so that he may take the sins of
[5070] 4:25:50	the world upon himself. And that is the
[5071] 4:25:54	greatest reason to to celebrate
